Drug_Name	DRUG_CURIES	Gene_Symbol	GENE_CURIES	Disease_Name	DISEASE_CURIES
Bortezomib	PUBCHEM.COMPOUND:387447	PSMB8	NCBIGene:5696	plasmacellmyeloma	MONDO:0009693
Carfilzomib	PUBCHEM.COMPOUND:11556711	PSMB5	NCBIGene:5693	plasmacellmyeloma	MONDO:0009693
Carmustine	PUBCHEM.COMPOUND:2578	GSR	NCBIGene:2936	plasmacellmyeloma	MONDO:0009693
DARATUMUMAB	CHEMBL.COMPOUND:CHEMBL1743007	CD38	NCBIGene:952	plasmacellmyeloma	MONDO:0009693
Dexamethasone	PUBCHEM.COMPOUND:5743	NR3C1	NCBIGene:2908	plasmacellmyeloma	MONDO:0009693
Dexamethasoneacetate	PUBCHEM.COMPOUND:236702	NR3C1	NCBIGene:2908	plasmacellmyeloma	MONDO:0009693
Doxorubicin	PUBCHEM.COMPOUND:31703	TOP2A	NCBIGene:7153	plasmacellmyeloma	MONDO:0009693
ELOTUZUMAB	CHEMBL.COMPOUND:CHEMBL1743010	SLAMF7	NCBIGene:57823	plasmacellmyeloma	MONDO:0009693
ISATUXIMAB	CHEMBL.COMPOUND:CHEMBL3545131	CD38	NCBIGene:952	plasmacellmyeloma	MONDO:0009693
Ixazomib	PUBCHEM.COMPOUND:25183872	PSMB5	NCBIGene:5693	plasmacellmyeloma	MONDO:0009693
Lenalidomide	PUBCHEM.COMPOUND:216326	CRBN	NCBIGene:51185	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC1	NCBIGene:3065	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC10	NCBIGene:83933	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC11	NCBIGene:79885	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC2	NCBIGene:3066	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC3	NCBIGene:8841	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC4	NCBIGene:9759	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC5	NCBIGene:10014	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC6	NCBIGene:10013	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC7	NCBIGene:51564	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC8	NCBIGene:55869	plasmacellmyeloma	MONDO:0009693
Panobinostat	PUBCHEM.COMPOUND:6918837	HDAC9	NCBIGene:9734	plasmacellmyeloma	MONDO:0009693
Plerixafor	PUBCHEM.COMPOUND:65015	CXCR4	NCBIGene:7852	plasmacellmyeloma	MONDO:0009693
Pomalidomide	PUBCHEM.COMPOUND:134780	CRBN	NCBIGene:51185	plasmacellmyeloma	MONDO:0009693
Thalidomide	PUBCHEM.COMPOUND:5426	CRBN	NCBIGene:51185	plasmacellmyeloma	MONDO:0009693
Levothyroxine	PUBCHEM.COMPOUND:5819	THRA	NCBIGene:7067	myxedema	MONDO:0009718
Levothyroxine	PUBCHEM.COMPOUND:5819	THRB	NCBIGene:7068	myxedema	MONDO:0009718
Liothyronine	PUBCHEM.COMPOUND:5920	THRA	NCBIGene:7067	myxedema	MONDO:0009718
Liothyronine	PUBCHEM.COMPOUND:5920	THRB	NCBIGene:7068	myxedema	MONDO:0009718
MECASERMIN	CHEMBL.COMPOUND:CHEMBL1201716	IGF1R	NCBIGene:3480	Laronsyndrome	MONDO:0009877
Ruxolitinib	PUBCHEM.COMPOUND:25126798	JAK1	NCBIGene:3716	acquiredpolycythemiavera	MONDO:0009891
Ruxolitinib	PUBCHEM.COMPOUND:25126798	JAK2	NCBIGene:3717	acquiredpolycythemiavera	MONDO:0009891
Nitricoxide	PUBCHEM.COMPOUND:145068	GUCY1A1	NCBIGene:2982	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Nitricoxide	PUBCHEM.COMPOUND:145068	GUCY1A2	NCBIGene:2977	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Nitricoxide	PUBCHEM.COMPOUND:145068	GUCY1B1	NCBIGene:2983	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Nitricoxide	PUBCHEM.COMPOUND:145068	GUCY1B2	NCBIGene:2974	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA1A	NCBIGene:148	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2A	NCBIGene:150	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2B	NCBIGene:151	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2C	NCBIGene:152	alveolarcapillarydysplasiawithmisalignmentofpulmonaryveins	MONDO:0009934
Prednisolone	PUBCHEM.COMPOUND:5755	NR3C1	NCBIGene:2908	Sjogrensyndrome	MONDO:0010030
Nitisinone	PUBCHEM.COMPOUND:115355	HPD	NCBIGene:3242	tyrosinemiatypeI	MONDO:0010161
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Betamethasoneacetate	PUBCHEM.COMPOUND:443967	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Dexamethasone	PUBCHEM.COMPOUND:5743	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Hydrocortisone	PUBCHEM.COMPOUND:5754	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Hydrocortisoneacetate	PUBCHEM.COMPOUND:5744	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Methdilazine	PUBCHEM.COMPOUND:14677	HRH1	NCBIGene:3269	angioedema	MONDO:0010481
Methylprednisolone	PUBCHEM.COMPOUND:6741	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Prednisolone	PUBCHEM.COMPOUND:5755	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Prednisone	PUBCHEM.COMPOUND:5865	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Promazine	PUBCHEM.COMPOUND:4926	DRD2	NCBIGene:1813	angioedema	MONDO:0010481
Promazine	PUBCHEM.COMPOUND:4926	HTR2A	NCBIGene:3356	angioedema	MONDO:0010481
Triamcinolone	PUBCHEM.COMPOUND:31307	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Triamcinoloneacetonide	PUBCHEM.COMPOUND:6436	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Triamcinolonediacetate	PUBCHEM.COMPOUND:6216	NR3C1	NCBIGene:2908	angioedema	MONDO:0010481
Migalastat	PUBCHEM.COMPOUND:176077	GLA	NCBIGene:2717	Fabrydisease	MONDO:0010526
Desmopressin	PUBCHEM.COMPOUND:5311065	AVPR2	NCBIGene:554	hemophiliaA	MONDO:0010602
ETEPLIRSEN	CHEMBL.COMPOUND:CHEMBL2108278	DMD	NCBIGene:1756	Duchennemusculardystrophy	MONDO:0010679
Alfuzosin	PUBCHEM.COMPOUND:2092	ADRA1A	NCBIGene:148	benignprostatichyperplasia	MONDO:0010811
Alfuzosin	PUBCHEM.COMPOUND:2092	ADRA1B	NCBIGene:147	benignprostatichyperplasia	MONDO:0010811
Alfuzosin	PUBCHEM.COMPOUND:2092	ADRA1D	NCBIGene:146	benignprostatichyperplasia	MONDO:0010811
Doxazosin	PUBCHEM.COMPOUND:3157	ADRA1A	NCBIGene:148	benignprostatichyperplasia	MONDO:0010811
Doxazosin	PUBCHEM.COMPOUND:3157	ADRA1B	NCBIGene:147	benignprostatichyperplasia	MONDO:0010811
Doxazosin	PUBCHEM.COMPOUND:3157	ADRA1D	NCBIGene:146	benignprostatichyperplasia	MONDO:0010811
Dutasteride	PUBCHEM.COMPOUND:6918296	SRD5A1	NCBIGene:6715	benignprostatichyperplasia	MONDO:0010811
Dutasteride	PUBCHEM.COMPOUND:6918296	SRD5A2	NCBIGene:6716	benignprostatichyperplasia	MONDO:0010811
Finasteride	PUBCHEM.COMPOUND:57363	SRD5A1	NCBIGene:6715	benignprostatichyperplasia	MONDO:0010811
Finasteride	PUBCHEM.COMPOUND:57363	SRD5A2	NCBIGene:6716	benignprostatichyperplasia	MONDO:0010811
Naftopidil	PUBCHEM.COMPOUND:4418	ADRA1A	NCBIGene:148	benignprostatichyperplasia	MONDO:0010811
Naftopidil	PUBCHEM.COMPOUND:4418	ADRA1B	NCBIGene:147	benignprostatichyperplasia	MONDO:0010811
Naftopidil	PUBCHEM.COMPOUND:4418	ADRA1D	NCBIGene:146	benignprostatichyperplasia	MONDO:0010811
Silodosin	PUBCHEM.COMPOUND:5312125	ADRA1A	NCBIGene:148	benignprostatichyperplasia	MONDO:0010811
Tadalafil	PUBCHEM.COMPOUND:110635	PDE5A	NCBIGene:8654	benignprostatichyperplasia	MONDO:0010811
Terazosin	PUBCHEM.COMPOUND:5401	ADRA1A	NCBIGene:148	benignprostatichyperplasia	MONDO:0010811
Terazosin	PUBCHEM.COMPOUND:5401	ADRA1B	NCBIGene:147	benignprostatichyperplasia	MONDO:0010811
Terazosin	PUBCHEM.COMPOUND:5401	ADRA1D	NCBIGene:146	benignprostatichyperplasia	MONDO:0010811
Acetazolamide	PUBCHEM.COMPOUND:1986	CA1	NCBIGene:759	childhoodabsenceepilepsy	MONDO:0010826
Acetazolamide	PUBCHEM.COMPOUND:1986	CA12	NCBIGene:771	childhoodabsenceepilepsy	MONDO:0010826
Acetazolamide	PUBCHEM.COMPOUND:1986	CA2	NCBIGene:760	childhoodabsenceepilepsy	MONDO:0010826
Acetazolamide	PUBCHEM.COMPOUND:1986	CA4	NCBIGene:762	childhoodabsenceepilepsy	MONDO:0010826
Clonazepam	PUBCHEM.COMPOUND:2802	GABRA1	NCBIGene:2554	childhoodabsenceepilepsy	MONDO:0010826
Clonazepam	PUBCHEM.COMPOUND:2802	GABRB2	NCBIGene:2561	childhoodabsenceepilepsy	MONDO:0010826
Clonazepam	PUBCHEM.COMPOUND:2802	GABRG2	NCBIGene:2566	childhoodabsenceepilepsy	MONDO:0010826
Ethosuximide	PUBCHEM.COMPOUND:3291	CACNA1G	NCBIGene:8913	childhoodabsenceepilepsy	MONDO:0010826
Lorazepam	PUBCHEM.COMPOUND:3958	GABRA1	NCBIGene:2554	childhoodabsenceepilepsy	MONDO:0010826
Lorazepam	PUBCHEM.COMPOUND:3958	GABRB3	NCBIGene:2562	childhoodabsenceepilepsy	MONDO:0010826
Lorazepam	PUBCHEM.COMPOUND:3958	GABRG2	NCBIGene:2566	childhoodabsenceepilepsy	MONDO:0010826
Methsuximide	PUBCHEM.COMPOUND:6476	CACNA1G	NCBIGene:8913	childhoodabsenceepilepsy	MONDO:0010826
Methsuximide	PUBCHEM.COMPOUND:6476	CACNA1H	NCBIGene:8912	childhoodabsenceepilepsy	MONDO:0010826
Methsuximide	PUBCHEM.COMPOUND:6476	CACNA1I	NCBIGene:8911	childhoodabsenceepilepsy	MONDO:0010826
Paramethadione	PUBCHEM.COMPOUND:8280	CACNA1G	NCBIGene:8913	childhoodabsenceepilepsy	MONDO:0010826
Paramethadione	PUBCHEM.COMPOUND:8280	CACNA1H	NCBIGene:8912	childhoodabsenceepilepsy	MONDO:0010826
Paramethadione	PUBCHEM.COMPOUND:8280	CACNA1I	NCBIGene:8911	childhoodabsenceepilepsy	MONDO:0010826
Phensuximide	PUBCHEM.COMPOUND:6839	CACNA1G	NCBIGene:8913	childhoodabsenceepilepsy	MONDO:0010826
Phensuximide	PUBCHEM.COMPOUND:6839	CACNA1H	NCBIGene:8912	childhoodabsenceepilepsy	MONDO:0010826
Phensuximide	PUBCHEM.COMPOUND:6839	CACNA1I	NCBIGene:8911	childhoodabsenceepilepsy	MONDO:0010826
Trimethadione	PUBCHEM.COMPOUND:5576	CACNA1G	NCBIGene:8913	childhoodabsenceepilepsy	MONDO:0010826
Valproicacid	PUBCHEM.COMPOUND:3121	ALDH5A1	NCBIGene:7915	childhoodabsenceepilepsy	MONDO:0010826
Prasugrel	PUBCHEM.COMPOUND:6918456	P2RY12	NCBIGene:64805	cerebrovasculardisorder	MONDO:0011057
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA1A	NCBIGene:148	cerebrovasculardisorder	MONDO:0011057
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2A	NCBIGene:150	cerebrovasculardisorder	MONDO:0011057
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2B	NCBIGene:151	cerebrovasculardisorder	MONDO:0011057
Tolazoline	PUBCHEM.COMPOUND:5504	ADRA2C	NCBIGene:152	cerebrovasculardisorder	MONDO:0011057
Amphetamine	PUBCHEM.COMPOUND:3007	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Amphetamine	PUBCHEM.COMPOUND:3007	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Benzphetamine	PUBCHEM.COMPOUND:5311017	SLC18A2	NCBIGene:6571	obesitydisorder	MONDO:0011122
Benzphetamine	PUBCHEM.COMPOUND:5311017	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Bupropion	PUBCHEM.COMPOUND:444	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Bupropion	PUBCHEM.COMPOUND:444	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Cetilistat	PUBCHEM.COMPOUND:9952916	PNLIP	NCBIGene:5406	obesitydisorder	MONDO:0011122
Chlorphentermine	PUBCHEM.COMPOUND:10007	SLC6A4	NCBIGene:6532	obesitydisorder	MONDO:0011122
Diethylpropion	PUBCHEM.COMPOUND:7029	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Diethylpropion	PUBCHEM.COMPOUND:7029	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Lorcaserin	PUBCHEM.COMPOUND:11658860	HTR2C	NCBIGene:3358	obesitydisorder	MONDO:0011122
Mazindol	PUBCHEM.COMPOUND:4020	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Mazindol	PUBCHEM.COMPOUND:4020	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Mazindol	PUBCHEM.COMPOUND:4020	SLC6A4	NCBIGene:6532	obesitydisorder	MONDO:0011122
Methamphetamine	PUBCHEM.COMPOUND:10836	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Naltrexone	PUBCHEM.COMPOUND:5360515	OPRD1	NCBIGene:4985	obesitydisorder	MONDO:0011122
Naltrexone	PUBCHEM.COMPOUND:5360515	OPRK1	NCBIGene:4986	obesitydisorder	MONDO:0011122
Naltrexone	PUBCHEM.COMPOUND:5360515	OPRM1	NCBIGene:4988	obesitydisorder	MONDO:0011122
Orlistat	PUBCHEM.COMPOUND:3034010	LIPF	NCBIGene:8513	obesitydisorder	MONDO:0011122
Orlistat	PUBCHEM.COMPOUND:3034010	PNLIP	NCBIGene:5406	obesitydisorder	MONDO:0011122
Phendimetrazine	PUBCHEM.COMPOUND:30487	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Phendimetrazine	PUBCHEM.COMPOUND:30487	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Phenmetrazine	PUBCHEM.COMPOUND:4762	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Phenmetrazine	PUBCHEM.COMPOUND:4762	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Phentermine	PUBCHEM.COMPOUND:4771	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Rimonabant	PUBCHEM.COMPOUND:104850	CNR1	NCBIGene:1268	obesitydisorder	MONDO:0011122
Setmelanotide	PUBCHEM.COMPOUND:11993702	MC4R	NCBIGene:4160	obesitydisorder	MONDO:0011122
Sibutramine	PUBCHEM.COMPOUND:5210	SLC6A2	NCBIGene:6530	obesitydisorder	MONDO:0011122
Sibutramine	PUBCHEM.COMPOUND:5210	SLC6A3	NCBIGene:6531	obesitydisorder	MONDO:0011122
Sibutramine	PUBCHEM.COMPOUND:5210	SLC6A4	NCBIGene:6532	obesitydisorder	MONDO:0011122
Voxelotor	PUBCHEM.COMPOUND:71602803	HBA1	NCBIGene:3039	sicklecellanemia	MONDO:0011382
ABATACEPT	CHEMBL.COMPOUND:CHEMBL1201823	CD80	NCBIGene:941	juvenileidiopathicarthritis	MONDO:0011429
ABATACEPT	CHEMBL.COMPOUND:CHEMBL1201823	CD86	NCBIGene:942	juvenileidiopathicarthritis	MONDO:0011429
ADALIMUMAB	CHEMBL.COMPOUND:CHEMBL1201580	TNF	NCBIGene:7124	juvenileidiopathicarthritis	MONDO:0011429
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Celecoxib	PUBCHEM.COMPOUND:2662	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
ETANERCEPT	CHEMBL.COMPOUND:CHEMBL1201572	TNF	NCBIGene:7124	juvenileidiopathicarthritis	MONDO:0011429
Etodolac	PUBCHEM.COMPOUND:3308	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Ibuprofen	PUBCHEM.COMPOUND:3672	PTGS1	NCBIGene:5742	juvenileidiopathicarthritis	MONDO:0011429
Ibuprofen	PUBCHEM.COMPOUND:3672	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Lithiumcarbonate	PUBCHEM.COMPOUND:11125	GSK3A	NCBIGene:2931	juvenileidiopathicarthritis	MONDO:0011429
Lithiumcarbonate	PUBCHEM.COMPOUND:11125	GSK3B	NCBIGene:2932	juvenileidiopathicarthritis	MONDO:0011429
Lithiumcarbonate	PUBCHEM.COMPOUND:11125	IMPA1	NCBIGene:3612	juvenileidiopathicarthritis	MONDO:0011429
Meloxicam	PUBCHEM.COMPOUND:54677470	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Methotrexate	PUBCHEM.COMPOUND:126941	DHFR	NCBIGene:1719	juvenileidiopathicarthritis	MONDO:0011429
Methylprednisolone	PUBCHEM.COMPOUND:6741	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Naproxen	PUBCHEM.COMPOUND:156391	PTGS1	NCBIGene:5742	juvenileidiopathicarthritis	MONDO:0011429
Naproxen	PUBCHEM.COMPOUND:156391	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Oxaprozin	PUBCHEM.COMPOUND:4614	PTGS1	NCBIGene:5742	juvenileidiopathicarthritis	MONDO:0011429
Oxaprozin	PUBCHEM.COMPOUND:4614	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Prednisolone	PUBCHEM.COMPOUND:5755	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Prednisone	PUBCHEM.COMPOUND:5865	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Rofecoxib	PUBCHEM.COMPOUND:5090	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
SULFASALAZINE	CHEMBL.COMPOUND:CHEMBL421	ALOX5	NCBIGene:240	juvenileidiopathicarthritis	MONDO:0011429
SULFASALAZINE	CHEMBL.COMPOUND:CHEMBL421	PTGS1	NCBIGene:5742	juvenileidiopathicarthritis	MONDO:0011429
SULFASALAZINE	CHEMBL.COMPOUND:CHEMBL421	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
TOCILIZUMAB	CHEMBL.COMPOUND:CHEMBL1237022	IL6R	NCBIGene:3570	juvenileidiopathicarthritis	MONDO:0011429
TOCILIZUMAB	CHEMBL.COMPOUND:CHEMBL1237022	IL6ST	NCBIGene:3572	juvenileidiopathicarthritis	MONDO:0011429
Tolmetin	PUBCHEM.COMPOUND:5509	PTGS1	NCBIGene:5742	juvenileidiopathicarthritis	MONDO:0011429
Tolmetin	PUBCHEM.COMPOUND:5509	PTGS2	NCBIGene:5743	juvenileidiopathicarthritis	MONDO:0011429
Triamcinolone	PUBCHEM.COMPOUND:31307	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Triamcinolonediacetate	PUBCHEM.COMPOUND:6216	NR3C1	NCBIGene:2908	juvenileidiopathicarthritis	MONDO:0011429
Avapritinib	PUBCHEM.COMPOUND:118023034	KIT	NCBIGene:3815	gastrointestinalstromaltumor	MONDO:0011719
Avapritinib	PUBCHEM.COMPOUND:118023034	PDGFRA	NCBIGene:5156	gastrointestinalstromaltumor	MONDO:0011719
Imatinib	PUBCHEM.COMPOUND:5291	ABL1	NCBIGene:25	gastrointestinalstromaltumor	MONDO:0011719
Imatinib	PUBCHEM.COMPOUND:5291	KIT	NCBIGene:3815	gastrointestinalstromaltumor	MONDO:0011719
Imatinib	PUBCHEM.COMPOUND:5291	PDGFRB	NCBIGene:5159	gastrointestinalstromaltumor	MONDO:0011719
Regorafenib	PUBCHEM.COMPOUND:11167602	BRAF	NCBIGene:673	gastrointestinalstromaltumor	MONDO:0011719
Regorafenib	PUBCHEM.COMPOUND:11167602	KDR	NCBIGene:3791	gastrointestinalstromaltumor	MONDO:0011719
Ripretinib	PUBCHEM.COMPOUND:71584930	KIT	NCBIGene:3815	gastrointestinalstromaltumor	MONDO:0011719
Ripretinib	PUBCHEM.COMPOUND:71584930	PDGFRA	NCBIGene:5156	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	CSF1R	NCBIGene:1436	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	FLT1	NCBIGene:2321	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	FLT3	NCBIGene:2322	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	FLT4	NCBIGene:2324	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	KDR	NCBIGene:3791	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	KIT	NCBIGene:3815	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	PDGFRA	NCBIGene:5156	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	PDGFRB	NCBIGene:5159	gastrointestinalstromaltumor	MONDO:0011719
Sunitinib	PUBCHEM.COMPOUND:5329102	RET	NCBIGene:5979	gastrointestinalstromaltumor	MONDO:0011719
Acrivastine	PUBCHEM.COMPOUND:5284514	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Antazoline	PUBCHEM.COMPOUND:2200	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Astemizole	PUBCHEM.COMPOUND:2247	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Azatadine	PUBCHEM.COMPOUND:19861	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Azelastine	PUBCHEM.COMPOUND:2267	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Betamethasone	PUBCHEM.COMPOUND:9782	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Betamethasoneacetate	PUBCHEM.COMPOUND:443967	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Bilastine	PUBCHEM.COMPOUND:185460	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Brompheniramine	PUBCHEM.COMPOUND:6834	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Budesonide	PUBCHEM.COMPOUND:5281004	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Caffeine	PUBCHEM.COMPOUND:2519	ADORA1	NCBIGene:134	allergicrhinitis	MONDO:0011786
Caffeine	PUBCHEM.COMPOUND:2519	ADORA2A	NCBIGene:135	allergicrhinitis	MONDO:0011786
Caffeine	PUBCHEM.COMPOUND:2519	ADORA2B	NCBIGene:136	allergicrhinitis	MONDO:0011786
Carbinoxamine	PUBCHEM.COMPOUND:2564	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Cetirizine	PUBCHEM.COMPOUND:2678	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Ciclesonide	PUBCHEM.COMPOUND:6918155	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Clemastine	PUBCHEM.COMPOUND:26987	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Codeine	PUBCHEM.COMPOUND:5284371	OPRM1	NCBIGene:4988	allergicrhinitis	MONDO:0011786
Cortisoneacetate	PUBCHEM.COMPOUND:5745	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Cyclizine	PUBCHEM.COMPOUND:6726	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Cyproheptadine	PUBCHEM.COMPOUND:2913	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Desloratadine	PUBCHEM.COMPOUND:124087	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Desonide	PUBCHEM.COMPOUND:5311066	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Dexamethasone	PUBCHEM.COMPOUND:5743	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Dexbrompheniramine	PUBCHEM.COMPOUND:16960	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Dexchlorpheniramine	PUBCHEM.COMPOUND:33036	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Dihydrocodeine	PUBCHEM.COMPOUND:5284543	OPRM1	NCBIGene:4988	allergicrhinitis	MONDO:0011786
Diphenylpyraline	PUBCHEM.COMPOUND:3103	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Doxylamine	PUBCHEM.COMPOUND:3162	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Ebastine	PUBCHEM.COMPOUND:3191	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Ephedrine	PUBCHEM.COMPOUND:9294	ADRB2	NCBIGene:154	allergicrhinitis	MONDO:0011786
Epoprostenol	PUBCHEM.COMPOUND:5282411	PTGER1	NCBIGene:5731	allergicrhinitis	MONDO:0011786
Epoprostenol	PUBCHEM.COMPOUND:5282411	PTGIR	NCBIGene:5739	allergicrhinitis	MONDO:0011786
Fexofenadine	PUBCHEM.COMPOUND:3348	HRH1	NCBIGene:3269	allergicrhinitis	MONDO:0011786
Flunisolide	PUBCHEM.COMPOUND:82153	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Fluticasonefuroate	PUBCHEM.COMPOUND:9854489	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
Fluticasonepropionate	PUBCHEM.COMPOUND:444036	NR3C1	NCBIGene:2908	allergicrhinitis	MONDO:0011786
