Drug_Name	DRUG_CURIES	Gene_Symbol	GENE_CURIES	Disease_Name	DISEASE_CURIES
Leflunomide	 PUBCHEM.COMPOUND:3899	DHODH	 NCBIGene:1723	rheumatoid arthritis	MONDO:0008383
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3A	 NCBIGene:2931	rheumatoid arthritis	MONDO:0008383
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3B	 NCBIGene:2932	rheumatoid arthritis	MONDO:0008383
Lithium carbonate	 PUBCHEM.COMPOUND:11125	IMPA1	 NCBIGene:3612	rheumatoid arthritis	MONDO:0008383
Loxoprofen	 PUBCHEM.COMPOUND:3965	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Loxoprofen	 PUBCHEM.COMPOUND:3965	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Meclofenamic acid	 PUBCHEM.COMPOUND:4037	ALOX5	 NCBIGene:240	rheumatoid arthritis	MONDO:0008383
Meclofenamic acid	 PUBCHEM.COMPOUND:4037	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Meclofenamic acid	 PUBCHEM.COMPOUND:4037	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Meloxicam	 PUBCHEM.COMPOUND:54677470	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Methotrexate	 PUBCHEM.COMPOUND:126941	DHFR	 NCBIGene:1719	rheumatoid arthritis	MONDO:0008383
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
Nabumetone	 PUBCHEM.COMPOUND:4409	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Naproxen	 PUBCHEM.COMPOUND:156391	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Naproxen	 PUBCHEM.COMPOUND:156391	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Oxaprozin	 PUBCHEM.COMPOUND:4614	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Oxaprozin	 PUBCHEM.COMPOUND:4614	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Peficitinib	 PUBCHEM.COMPOUND:57928403	JAK1	 NCBIGene:3716	rheumatoid arthritis	MONDO:0008383
Peficitinib	 PUBCHEM.COMPOUND:57928403	JAK2	 NCBIGene:3717	rheumatoid arthritis	MONDO:0008383
Peficitinib	 PUBCHEM.COMPOUND:57928403	JAK3	 NCBIGene:3718	rheumatoid arthritis	MONDO:0008383
Peficitinib	 PUBCHEM.COMPOUND:57928403	TYK2	 NCBIGene:7297	rheumatoid arthritis	MONDO:0008383
Piroxicam	 PUBCHEM.COMPOUND:54676228	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Piroxicam	 PUBCHEM.COMPOUND:54676228	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
RITUXIMAB	 CHEMBL.COMPOUND:CHEMBL1201576	MS4A1	 NCBIGene:931	rheumatoid arthritis	MONDO:0008383
Rofecoxib	 PUBCHEM.COMPOUND:5090	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
SARILUMAB	 CHEMBL.COMPOUND:CHEMBL2108730	IL6R	 NCBIGene:3570	rheumatoid arthritis	MONDO:0008383
SARILUMAB	 CHEMBL.COMPOUND:CHEMBL2108730	IL6ST	 NCBIGene:3572	rheumatoid arthritis	MONDO:0008383
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	ALOX5	 NCBIGene:240	rheumatoid arthritis	MONDO:0008383
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Sulindac	 PUBCHEM.COMPOUND:1548887	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Tiaprofenic acid	 PUBCHEM.COMPOUND:5468	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Tiaprofenic acid	 PUBCHEM.COMPOUND:5468	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6R	 NCBIGene:3570	rheumatoid arthritis	MONDO:0008383
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6ST	 NCBIGene:3572	rheumatoid arthritis	MONDO:0008383
Tofacitinib	 PUBCHEM.COMPOUND:9926791	JAK1	 NCBIGene:3716	rheumatoid arthritis	MONDO:0008383
Tofacitinib	 PUBCHEM.COMPOUND:9926791	JAK2	 NCBIGene:3717	rheumatoid arthritis	MONDO:0008383
Tofacitinib	 PUBCHEM.COMPOUND:9926791	JAK3	 NCBIGene:3718	rheumatoid arthritis	MONDO:0008383
Tofacitinib	 PUBCHEM.COMPOUND:9926791	TYK2	 NCBIGene:7297	rheumatoid arthritis	MONDO:0008383
Tolmetin	 PUBCHEM.COMPOUND:5509	PTGS1	 NCBIGene:5742	rheumatoid arthritis	MONDO:0008383
Tolmetin	 PUBCHEM.COMPOUND:5509	PTGS2	 NCBIGene:5743	rheumatoid arthritis	MONDO:0008383
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	rheumatoid arthritis	MONDO:0008383
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK1	 NCBIGene:3716	rheumatoid arthritis	MONDO:0008383
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK2	 NCBIGene:3717	rheumatoid arthritis	MONDO:0008383
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK3	 NCBIGene:3718	rheumatoid arthritis	MONDO:0008383
Doxorubicin	 PUBCHEM.COMPOUND:31703	TOP2A	 NCBIGene:7153	small cell lung carcinoma	MONDO:0008433
DURVALUMAB	 CHEMBL.COMPOUND:CHEMBL3301587	CD274	 NCBIGene:29126	small cell lung carcinoma	MONDO:0008433
Etoposide	 PUBCHEM.COMPOUND:36462	TOP2A	 NCBIGene:7153	small cell lung carcinoma	MONDO:0008433
Etoposide phosphate	 PUBCHEM.COMPOUND:6918092	TOP2A	 NCBIGene:7153	small cell lung carcinoma	MONDO:0008433
Topotecan	 PUBCHEM.COMPOUND:60700	TOP1MT	 NCBIGene:116447	small cell lung carcinoma	MONDO:0008433
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	temporal arteritis	MONDO:0008538
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6R	 NCBIGene:3570	temporal arteritis	MONDO:0008538
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6ST	 NCBIGene:3572	temporal arteritis	MONDO:0008538
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	temporal arteritis	MONDO:0008538
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	temporal arteritis	MONDO:0008538
Alprostadil	 PUBCHEM.COMPOUND:5280723	PTGER1	 NCBIGene:5731	tetralogy of fallot	MONDO:0008542
Alprostadil	 PUBCHEM.COMPOUND:5280723	PTGER2	 NCBIGene:5732	tetralogy of fallot	MONDO:0008542
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	autoimmune thrombocytopenic purpura	MONDO:0008558
Bupropion	 PUBCHEM.COMPOUND:444	SLC6A2	 NCBIGene:6530	nicotine dependence	MONDO:0008575
Bupropion	 PUBCHEM.COMPOUND:444	SLC6A3	 NCBIGene:6531	nicotine dependence	MONDO:0008575
Nicotine	 PUBCHEM.COMPOUND:89594	CHRNA4	 NCBIGene:1137	nicotine dependence	MONDO:0008575
Nicotine	 PUBCHEM.COMPOUND:89594	CHRNB2	 NCBIGene:1141	nicotine dependence	MONDO:0008575
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN4A	 NCBIGene:6329	trigeminal neuralgia	MONDO:0008599
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN5A	 NCBIGene:6331	trigeminal neuralgia	MONDO:0008599
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN9A	 NCBIGene:6335	trigeminal neuralgia	MONDO:0008599
Ezetimibe	 PUBCHEM.COMPOUND:150311	NPC1L1	 NCBIGene:29881	sitosterolemia	MONDO:0008863
Limaprost	 PUBCHEM.COMPOUND:6438378	PTGER1	 NCBIGene:5731	thromboangiitis obliterans	MONDO:0008889
Fluoxymesterone	 PUBCHEM.COMPOUND:6446	AR	 NCBIGene:367	cryptorchidism	MONDO:0009047
Testosterone	 PUBCHEM.COMPOUND:6013	AR	 NCBIGene:367	cryptorchidism	MONDO:0009047
Testosterone cypionate	 PUBCHEM.COMPOUND:441404	AR	 NCBIGene:367	cryptorchidism	MONDO:0009047
Testosterone enanthate	 PUBCHEM.COMPOUND:9416	AR	 NCBIGene:367	cryptorchidism	MONDO:0009047
Testosterone propionate	 PUBCHEM.COMPOUND:5995	AR	 NCBIGene:367	cryptorchidism	MONDO:0009047
Elexacaftor	 PUBCHEM.COMPOUND:134587348	CFTR	 NCBIGene:1080	cystic fibrosis	MONDO:0009061
Nafamostat	 PUBCHEM.COMPOUND:4413	C1R	 NCBIGene:715	cystic fibrosis	MONDO:0009061
Nafamostat	 PUBCHEM.COMPOUND:4413	PRSS1	 NCBIGene:5644	cystic fibrosis	MONDO:0009061
Nafamostat	 PUBCHEM.COMPOUND:4413	TPSAB1	 NCBIGene:7177	cystic fibrosis	MONDO:0009061
Alprostadil	 PUBCHEM.COMPOUND:5280723	PTGER1	 NCBIGene:5731	Ebstein anomaly	MONDO:0009144
Alprostadil	 PUBCHEM.COMPOUND:5280723	PTGER2	 NCBIGene:5732	Ebstein anomaly	MONDO:0009144
Clidinium	 PUBCHEM.COMPOUND:2784	CHRM1	 NCBIGene:1128	enterocolitis	MONDO:0009172
Clidinium	 PUBCHEM.COMPOUND:2784	CHRM3	 NCBIGene:1131	enterocolitis	MONDO:0009172
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Fludrocortisone acetate	 PUBCHEM.COMPOUND:225609	NR3C2	 NCBIGene:4306	Addison disease	MONDO:0009410
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	Addison disease	MONDO:0009410
Thiopental	 PUBCHEM.COMPOUND:3000715	GABRA1	 NCBIGene:2554	pseudotumor cerebri	MONDO:0009468
Thiopental	 PUBCHEM.COMPOUND:3000715	GABRB2	 NCBIGene:2561	pseudotumor cerebri	MONDO:0009468
Thiopental	 PUBCHEM.COMPOUND:3000715	GABRG2	 NCBIGene:2566	pseudotumor cerebri	MONDO:0009468
Ambenonium	 PUBCHEM.COMPOUND:2131	ACHE	 NCBIGene:43	myasthenia gravis	MONDO:0009688
Distigmine	 PUBCHEM.COMPOUND:3116	ACHE	 NCBIGene:43	myasthenia gravis	MONDO:0009688
efgartigimod alfa	 GTOPDB:9777	FCGRT	 NCBIGene:2217	myasthenia gravis	MONDO:0009688
Neostigmine	 PUBCHEM.COMPOUND:4456	ACHE	 NCBIGene:43	myasthenia gravis	MONDO:0009688
Pyridostigmine	 PUBCHEM.COMPOUND:4991	ACHE	 NCBIGene:43	myasthenia gravis	MONDO:0009688
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Methotrexate	 PUBCHEM.COMPOUND:126941	DHFR	 NCBIGene:1719	mycosis fungoides	MONDO:0009691
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Methylprednisolone acetate	 PUBCHEM.COMPOUND:5877	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
MOGAMULIZUMAB	 CHEMBL.COMPOUND:CHEMBL1743041	CCR4	 NCBIGene:1233	mycosis fungoides	MONDO:0009691
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB	 NCBIGene:203068	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB1	 NCBIGene:81027	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB2A	 NCBIGene:7280	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB2B	 NCBIGene:347733	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB3	 NCBIGene:10381	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB4A	 NCBIGene:10382	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB4B	 NCBIGene:10383	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB6	 NCBIGene:84617	mycosis fungoides	MONDO:0009691
Vinblastine	 PUBCHEM.COMPOUND:13342	TUBB8	 NCBIGene:347688	mycosis fungoides	MONDO:0009691
Fedratinib	 PUBCHEM.COMPOUND:16722836	FLT3	 NCBIGene:2322	primary myelofibrosis	MONDO:0009692
Fedratinib	 PUBCHEM.COMPOUND:16722836	FLT3	 NCBIGene:2322	primary myelofibrosis	MONDO:0009692
Fedratinib	 PUBCHEM.COMPOUND:16722836	JAK2	 NCBIGene:3717	primary myelofibrosis	MONDO:0009692
Fedratinib	 PUBCHEM.COMPOUND:16722836	JAK2	 NCBIGene:3717	primary myelofibrosis	MONDO:0009692
Pacritinib	 PUBCHEM.COMPOUND:46216796	FLT3	 NCBIGene:2322	primary myelofibrosis	MONDO:0009692
Pacritinib	 PUBCHEM.COMPOUND:46216796	JAK2	 NCBIGene:3717	primary myelofibrosis	MONDO:0009692
Ruxolitinib	 PUBCHEM.COMPOUND:25126798	JAK1	 NCBIGene:3716	primary myelofibrosis	MONDO:0009692
Ruxolitinib	 PUBCHEM.COMPOUND:25126798	JAK2	 NCBIGene:3717	primary myelofibrosis	MONDO:0009692
belantamab mafodotin	 GTOPDB:11117	FCGR1A	 NCBIGene:2209	plasma cell myeloma	MONDO:0009693
belantamab mafodotin	 GTOPDB:11117	FCGR3A	 NCBIGene:2214	plasma cell myeloma	MONDO:0009693
belantamab mafodotin	 GTOPDB:11117	FCGRT	 NCBIGene:2217	plasma cell myeloma	MONDO:0009693
belantamab mafodotin	 GTOPDB:11117	TNFRSF17	 NCBIGene:608	plasma cell myeloma	MONDO:0009693
Bortezomib	 PUBCHEM.COMPOUND:387447	PSMA1	 NCBIGene:5682	plasma cell myeloma	MONDO:0009693
Bortezomib	 PUBCHEM.COMPOUND:387447	PSMB1	 NCBIGene:5689	plasma cell myeloma	MONDO:0009693
Bortezomib	 PUBCHEM.COMPOUND:387447	PSMB2	 NCBIGene:5690	plasma cell myeloma	MONDO:0009693
Bortezomib	 PUBCHEM.COMPOUND:387447	PSMB5	 NCBIGene:5693	plasma cell myeloma	MONDO:0009693
Bortezomib	 PUBCHEM.COMPOUND:387447	PSMB8	 NCBIGene:5696	plasma cell myeloma	MONDO:0009693
Carfilzomib	 PUBCHEM.COMPOUND:11556711	PSMB5	 NCBIGene:5693	plasma cell myeloma	MONDO:0009693
Carmustine	 PUBCHEM.COMPOUND:2578	GSR	 NCBIGene:2936	plasma cell myeloma	MONDO:0009693
DARATUMUMAB	 CHEMBL.COMPOUND:CHEMBL1743007	CD38	 NCBIGene:952	plasma cell myeloma	MONDO:0009693
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	plasma cell myeloma	MONDO:0009693
Dexamethasone acetate	 PUBCHEM.COMPOUND:236702	NR3C1	 NCBIGene:2908	plasma cell myeloma	MONDO:0009693
Doxorubicin	 PUBCHEM.COMPOUND:31703	TOP2A	 NCBIGene:7153	plasma cell myeloma	MONDO:0009693
ELOTUZUMAB	 CHEMBL.COMPOUND:CHEMBL1743010	SLAMF7	 NCBIGene:57823	plasma cell myeloma	MONDO:0009693
ISATUXIMAB	 CHEMBL.COMPOUND:CHEMBL3545131	CD38	 NCBIGene:952	plasma cell myeloma	MONDO:0009693
Ixazomib	 PUBCHEM.COMPOUND:25183872	PSMB5	 NCBIGene:5693	plasma cell myeloma	MONDO:0009693
Lenalidomide	 PUBCHEM.COMPOUND:216326	CRBN	 NCBIGene:51185	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC1	 NCBIGene:3065	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC10	 NCBIGene:83933	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC11	 NCBIGene:79885	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC2	 NCBIGene:3066	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC3	 NCBIGene:8841	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC4	 NCBIGene:9759	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC5	 NCBIGene:10014	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC6	 NCBIGene:10013	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC7	 NCBIGene:51564	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC8	 NCBIGene:55869	plasma cell myeloma	MONDO:0009693
Panobinostat	 PUBCHEM.COMPOUND:6918837	HDAC9	 NCBIGene:9734	plasma cell myeloma	MONDO:0009693
Plerixafor	 PUBCHEM.COMPOUND:65015	CXCR4	 NCBIGene:7852	plasma cell myeloma	MONDO:0009693
Pomalidomide	 PUBCHEM.COMPOUND:134780	CRBN	 NCBIGene:51185	plasma cell myeloma	MONDO:0009693
Thalidomide	 PUBCHEM.COMPOUND:5426	CRBN	 NCBIGene:51185	plasma cell myeloma	MONDO:0009693
Levothyroxine	 PUBCHEM.COMPOUND:5819	THRA	 NCBIGene:7067	myxedema	MONDO:0009718
Levothyroxine	 PUBCHEM.COMPOUND:5819	THRB	 NCBIGene:7068	myxedema	MONDO:0009718
Liothyronine	 PUBCHEM.COMPOUND:5920	THRA	 NCBIGene:7067	myxedema	MONDO:0009718
Liothyronine	 PUBCHEM.COMPOUND:5920	THRB	 NCBIGene:7068	myxedema	MONDO:0009718
MECASERMIN	 CHEMBL.COMPOUND:CHEMBL1201716	IGF1R	 NCBIGene:3480	Laron syndrome	MONDO:0009877
Ruxolitinib	 PUBCHEM.COMPOUND:25126798	JAK1	 NCBIGene:3716	acquired polycythemia vera	MONDO:0009891
Ruxolitinib	 PUBCHEM.COMPOUND:25126798	JAK2	 NCBIGene:3717	acquired polycythemia vera	MONDO:0009891
Nitric oxide	 PUBCHEM.COMPOUND:145068	GUCY1A1	 NCBIGene:2982	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Nitric oxide	 PUBCHEM.COMPOUND:145068	GUCY1A2	 NCBIGene:2977	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Nitric oxide	 PUBCHEM.COMPOUND:145068	GUCY1B1	 NCBIGene:2983	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Nitric oxide	 PUBCHEM.COMPOUND:145068	GUCY1B2	 NCBIGene:2974	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA1A	 NCBIGene:148	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2A	 NCBIGene:150	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2B	 NCBIGene:151	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2C	 NCBIGene:152	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0009934
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	Sjogren syndrome	MONDO:0010030
Nitisinone	 PUBCHEM.COMPOUND:115355	HPD	 NCBIGene:3242	tyrosinemia type I	MONDO:0010161
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Methdilazine	 PUBCHEM.COMPOUND:14677	HRH1	 NCBIGene:3269	angioedema	MONDO:0010481
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Promazine	 PUBCHEM.COMPOUND:4926	DRD2	 NCBIGene:1813	angioedema	MONDO:0010481
Promazine	 PUBCHEM.COMPOUND:4926	HTR2A	 NCBIGene:3356	angioedema	MONDO:0010481
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	angioedema	MONDO:0010481
Migalastat	 PUBCHEM.COMPOUND:176077	GLA	 NCBIGene:2717	Fabry disease	MONDO:0010526
Desmopressin	 PUBCHEM.COMPOUND:5311065	AVPR2	 NCBIGene:554	hemophilia A	MONDO:0010602
ETEPLIRSEN	 CHEMBL.COMPOUND:CHEMBL2108278	DMD	 NCBIGene:1756	Duchenne muscular dystrophy	MONDO:0010679
Alfuzosin	 PUBCHEM.COMPOUND:2092	ADRA1A	 NCBIGene:148	benign prostatic hyperplasia	MONDO:0010811
Alfuzosin	 PUBCHEM.COMPOUND:2092	ADRA1B	 NCBIGene:147	benign prostatic hyperplasia	MONDO:0010811
Alfuzosin	 PUBCHEM.COMPOUND:2092	ADRA1D	 NCBIGene:146	benign prostatic hyperplasia	MONDO:0010811
Doxazosin	 PUBCHEM.COMPOUND:3157	ADRA1A	 NCBIGene:148	benign prostatic hyperplasia	MONDO:0010811
Doxazosin	 PUBCHEM.COMPOUND:3157	ADRA1B	 NCBIGene:147	benign prostatic hyperplasia	MONDO:0010811
Doxazosin	 PUBCHEM.COMPOUND:3157	ADRA1D	 NCBIGene:146	benign prostatic hyperplasia	MONDO:0010811
